epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
70,2690.61,1.03128,0.60987,0.90704,0.49488,0.27938,0.2723,0.15081,1.58841,1.49277,1.19413,0.000263978,0.000263978,0.000263978
71,2728.7,1.01505,0.60618,0.9083,0.57817,0.25863,0.27907,0.1469,1.62704,1.5078,1.21974,0.000255731,0.000255731,0.000255731
72,2766.78,1.01281,0.60059,0.90664,0.59734,0.27418,0.28884,0.14391,1.61317,1.52244,1.20042,0.000247484,0.000247484,0.000247484
73,2804.69,0.99904,0.59042,0.89378,0.54877,0.25936,0.27166,0.14559,1.58836,1.71292,1.17493,0.000239238,0.000239238,0.000239238
74,2843.24,1.00728,0.58982,0.89998,0.5509,0.26827,0.28918,0.15172,1.62891,1.72906,1.20694,0.000230991,0.000230991,0.000230991
75,2882.92,0.96337,0.56475,0.89188,0.5097,0.2832,0.28259,0.14591,1.60349,1.58765,1.20878,0.000222744,0.000222744,0.000222744
76,2921.32,0.97225,0.57761,0.88575,0.48372,0.31797,0.27659,0.14179,1.61998,1.57429,1.22227,0.000214497,0.000214497,0.000214497
77,2959.67,0.96011,0.56748,0.89198,0.58736,0.26165,0.29616,0.15004,1.62884,1.44916,1.22041,0.000206251,0.000206251,0.000206251
78,2998.07,0.97395,0.56201,0.87823,0.47145,0.29341,0.29047,0.14272,1.60076,1.33011,1.21485,0.000198004,0.000198004,0.000198004
79,3036.4,0.94618,0.5537,0.88491,0.53806,0.27432,0.28596,0.14904,1.60199,1.44749,1.20286,0.000189757,0.000189757,0.000189757
80,3074.5,0.96854,0.56679,0.89483,0.59766,0.24733,0.26094,0.13928,1.67134,1.67578,1.2467,0.000181511,0.000181511,0.000181511
81,3112.92,0.95288,0.56987,0.89308,0.59238,0.2723,0.28187,0.14423,1.66097,1.76792,1.25886,0.000173264,0.000173264,0.000173264
82,3151.51,0.95141,0.54973,0.8778,0.66924,0.28566,0.30385,0.15061,1.66396,1.59919,1.26205,0.000165017,0.000165017,0.000165017
83,3189.73,0.92871,0.54008,0.88373,0.63456,0.25341,0.29416,0.14099,1.61821,1.59138,1.22453,0.000156771,0.000156771,0.000156771
84,3228.17,0.94681,0.54117,0.88178,0.49935,0.30812,0.2856,0.14468,1.61424,1.70933,1.22321,0.000148524,0.000148524,0.000148524
85,3266.64,0.91765,0.53094,0.87132,0.65183,0.25085,0.29071,0.14857,1.6263,1.66832,1.20353,0.000140277,0.000140277,0.000140277
86,3304.97,0.92155,0.52577,0.87448,0.63466,0.24673,0.28274,0.15226,1.58955,1.6254,1.18453,0.000132031,0.000132031,0.000132031
87,3343.84,0.91893,0.52827,0.87368,0.53829,0.26589,0.27819,0.15224,1.54213,1.61085,1.15588,0.000123784,0.000123784,0.000123784
88,3381.95,0.89351,0.51683,0.86641,0.5775,0.29278,0.29408,0.15683,1.57581,1.53943,1.17865,0.000115537,0.000115537,0.000115537
89,3420.87,0.91683,0.5222,0.8678,0.67041,0.25071,0.29747,0.15885,1.59783,1.49722,1.20467,0.00010729,0.00010729,0.00010729
90,3460.21,0.90768,0.51628,0.87779,0.55998,0.28105,0.28481,0.15333,1.61616,1.40289,1.23566,9.90437e-05,9.90437e-05,9.90437e-05
91,3509.51,0.88897,0.50521,0.85185,0.58994,0.2616,0.28741,0.15181,1.64907,1.5501,1.27012,9.0797e-05,9.0797e-05,9.0797e-05
92,3547.83,0.88908,0.49702,0.86867,0.57813,0.2723,0.29131,0.15326,1.62363,1.55389,1.26615,8.25503e-05,8.25503e-05,8.25503e-05
93,3585.83,0.88446,0.49319,0.8641,0.6152,0.2538,0.28516,0.1439,1.61878,1.67005,1.26441,7.43036e-05,7.43036e-05,7.43036e-05
94,3623.94,0.88424,0.4861,0.8601,0.58956,0.26964,0.2813,0.14495,1.62356,1.70096,1.26256,6.60569e-05,6.60569e-05,6.60569e-05
95,3662.26,0.85799,0.4821,0.84541,0.56982,0.26935,0.28135,0.14384,1.60101,1.69134,1.23625,5.78102e-05,5.78102e-05,5.78102e-05
96,3701.02,0.86993,0.47945,0.85385,0.60202,0.23806,0.27137,0.14232,1.59953,1.64178,1.23103,4.95635e-05,4.95635e-05,4.95635e-05
97,3739.35,0.84744,0.47262,0.84736,0.48835,0.296,0.2776,0.14537,1.59101,1.56812,1.23971,4.13168e-05,4.13168e-05,4.13168e-05
98,3777.6,0.85427,0.47273,0.85198,0.5915,0.26611,0.28137,0.14555,1.60716,1.57464,1.2501,3.30701e-05,3.30701e-05,3.30701e-05
99,3815.57,0.85219,0.47407,0.85367,0.58224,0.26933,0.28352,0.14682,1.61565,1.60416,1.25876,2.48234e-05,2.48234e-05,2.48234e-05
100,3853.99,0.85675,0.47527,0.85709,0.59758,0.26152,0.28222,0.14646,1.60811,1.63326,1.25815,1.65767e-05,1.65767e-05,1.65767e-05
