epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
64,14640,0.99783,0.63108,0.96876,0.37488,0.32686,0.26928,0.16326,1.16718,2.07983,1.05407,0.000313458,0.000313458,0.000313458
65,14865.3,0.9923,0.62634,0.96608,0.43277,0.31608,0.26872,0.15402,1.17196,2.01118,1.05882,0.000305211,0.000305211,0.000305211
66,15088.1,0.99426,0.62976,0.96087,0.40159,0.34954,0.28174,0.15944,1.16189,2.13759,1.05795,0.000296964,0.000296964,0.000296964
67,15310.9,0.98185,0.60182,0.96234,0.40384,0.32423,0.26407,0.15985,1.14897,2.10113,1.05208,0.000288718,0.000288718,0.000288718
68,15535.9,0.9769,0.61153,0.95905,0.42167,0.31971,0.27166,0.16013,1.15719,2.09663,1.05815,0.000280471,0.000280471,0.000280471
69,15757.8,0.98043,0.6005,0.95903,0.42159,0.33847,0.28546,0.16655,1.15416,2.17679,1.04904,0.000272224,0.000272224,0.000272224
70,15981.7,0.9802,0.60157,0.95539,0.51753,0.32506,0.29126,0.16694,1.14827,2.08224,1.04527,0.000263978,0.000263978,0.000263978
71,16207.3,0.9551,0.58699,0.94519,0.47549,0.32859,0.28206,0.16246,1.14645,2.11714,1.04423,0.000255731,0.000255731,0.000255731
72,16430.3,0.95936,0.59317,0.95328,0.43147,0.3338,0.28813,0.16752,1.14849,2.20156,1.05137,0.000247484,0.000247484,0.000247484
73,16655.1,0.95771,0.58031,0.9466,0.40762,0.34485,0.28133,0.16182,1.14072,2.14817,1.04238,0.000239238,0.000239238,0.000239238
74,16880,0.94937,0.57838,0.93822,0.52104,0.32504,0.28778,0.15816,1.15085,2.15896,1.04663,0.000230991,0.000230991,0.000230991
75,17103.2,0.9461,0.57053,0.94213,0.47765,0.32198,0.28546,0.15917,1.14887,2.20155,1.04614,0.000222744,0.000222744,0.000222744
76,17329.3,0.93422,0.56978,0.94873,0.44623,0.33113,0.27984,0.15945,1.14577,2.14757,1.04877,0.000214497,0.000214497,0.000214497
77,17553.7,0.93669,0.56809,0.94402,0.41818,0.34326,0.27557,0.15889,1.13669,2.16986,1.05154,0.000206251,0.000206251,0.000206251
78,17777.3,0.93661,0.57173,0.93607,0.47424,0.33255,0.29093,0.16539,1.14892,2.20711,1.0564,0.000198004,0.000198004,0.000198004
79,18001.8,0.92582,0.56501,0.9332,0.45985,0.33748,0.29259,0.17115,1.1402,2.04488,1.04803,0.000189757,0.000189757,0.000189757
80,18226.4,0.92846,0.55816,0.93968,0.44202,0.34001,0.28123,0.15713,1.1445,2.09322,1.05114,0.000181511,0.000181511,0.000181511
81,18450.3,0.91575,0.55059,0.93704,0.46729,0.31881,0.27754,0.16427,1.1353,2.21367,1.05002,0.000173264,0.000173264,0.000173264
82,18674.7,0.91501,0.54115,0.93427,0.4433,0.33809,0.28603,0.16357,1.14304,2.20202,1.05247,0.000165017,0.000165017,0.000165017
83,18898.5,0.91089,0.54292,0.93587,0.43674,0.33727,0.28586,0.15993,1.14615,2.2146,1.04863,0.000156771,0.000156771,0.000156771
84,19123.6,0.91073,0.54006,0.92838,0.49009,0.33233,0.28767,0.16317,1.14756,2.18845,1.04714,0.000148524,0.000148524,0.000148524
85,19346.8,0.89374,0.53485,0.9287,0.41772,0.33934,0.28121,0.16143,1.14208,2.11374,1.05069,0.000140277,0.000140277,0.000140277
86,19570.4,0.89151,0.51875,0.91878,0.45642,0.33191,0.28055,0.15915,1.14301,2.23744,1.04973,0.000132031,0.000132031,0.000132031
87,19795.3,0.88183,0.51923,0.92718,0.44966,0.35226,0.29099,0.16466,1.14094,2.2738,1.04346,0.000123784,0.000123784,0.000123784
